#V1 V2 V3
1721 432.7965832 4806.925789
1722 433.1912357 4805.265184
1723 433.0902091 4805.490763
1724 433.0434574 4805.553869
1725 432.9932495 4805.782722
1726 433.129292 4805.76538
1727 433.2946467 4805.60003
1728 433.3870924 4805.390755
1729 433.4115817 4805.303548
1730 443.3276482 4805.898537
1731 443.1606212 4805.767664
1732 443.3605989 4805.830067
1733 443.3856939 4805.944919
1734 443.212843 4806.093754
1735 443.1179938 4806.234827
1736 443.0279502 4806.129297
1737 443.1635361 4806.056185
1739 443.7997852 4805.503533
1740 443.8288967 4805.391338
1741 443.8117862 4805.573515
1742 443.7994193 4805.586057
1743 445.3921228 4806.30079
1744 445.250763 4806.492854
1745 445.1722952 4806.591671
1746 445.2901192 4806.443444
1747 445.3928347 4806.358759
1748 445.5363201 4806.248646
1749 445.5831612 4806.203177
1750 408.3029448 4794.456165
1751 408.1354956 4794.588058
1752 408.0543822 4794.457645
1753 407.9683093 4794.338629
1754 408.0927314 4794.246413
1755 408.2236107 4794.2653
1756 408.3837007 4794.236475
1757 408.5060689 4794.400214
1758 408.5103702 4794.436366
1759 408.9273447 4794.349331
1760 408.9334702 4794.352359
1761 409.0392071 4794.275518
1762 409.2365505 4794.168795
1763 409.3761862 4794.053962
1764 409.3024265 4793.810806
1765 409.1054419 4793.715254
1766 408.9913355 4793.652917
1767 409.1812652 4793.706129
1768 409.3005517 4793.810164
1769 409.4811504 4793.93071
1770 409.4295993 4794.098456
1771 409.2560392 4794.151872
1772 409.1546515 4794.19033
1773 410.1959099 4794.833348
1774 410.104925 4794.68327
1775 410.087079 4794.518339
1776 410.1747112 4794.354119
1777 410.1073327 4794.198174
1778 410.1042916 4794.397039
1779 410.0879329 4794.674388
1780 410.1207292 4794.743263
1781 431.6313371 4794.958101
1782 431.5803424 4794.824115
1783 431.6364797 4794.696044
1784 431.5307534 4794.700999
1785 431.5097152 4794.722203
1786 431.4341322 4794.924331
1788 432.549929 4793.33433
1789 432.5252315 4793.249499
1790 432.5631248 4793.176485
1791 432.3970818 4793.115387
1792 432.4575179 4793.20397
1793 433.0275948 4794.388937
1794 433.1088964 4794.341597
1795 433.4817628 4794.370136
1796 433.5799727 4794.44192
1797 433.4033745 4794.367463
1798 433.1056672 4794.359622
1799 432.8728062 4794.379584
1800 432.9550081 4794.382324
1801 433.1783748 4794.345576
1802 433.4294785 4794.340995
1803 433.5564498 4794.400723
1804 433.4909053 4794.392481
1805 433.2684876 4794.393779
1806 433.2153102 4794.372868
1807 443.6312636 4795.635286
1808 443.6403666 4795.471948
